age;d18O_VPDB;d13C_VPDB;mineralogy;group;clim_zone
432,8442448;-5,72;1,94;calcite;brachiopod;tropical/subtropical
432,8442448;-5,18;1,99;calcite;brachiopod;tropical/subtropical
432,8442448;-5,66;2;calcite;brachiopod;tropical/subtropical
432,8442448;-5,5;2,02;calcite;brachiopod;tropical/subtropical
432,8442448;-5,42;2,03;calcite;brachiopod;tropical/subtropical
432,8442448;-5,12;2,05;calcite;brachiopod;tropical/subtropical
432,8442448;-5,2;2,08;calcite;brachiopod;tropical/subtropical
432,8442448;-5,29;2,24;calcite;brachiopod;tropical/subtropical
432,8442448;-5,32;2,41;calcite;brachiopod;tropical/subtropical
432,8839;-5,95;1,38;calcite;brachiopod;tropical/subtropical
432,8839;-5,89;1,59;calcite;brachiopod;tropical/subtropical
432,8839;-5,1;1,61;calcite;brachiopod;tropical/subtropical
433,1077849;-5,56;1,35;calcite;brachiopod;tropical/subtropical
433,1077849;-5,54;1,04;calcite;brachiopod;tropical/subtropical
433,1077849;-6,12;1,13;calcite;brachiopod;tropical/subtropical
433,1077849;-5,71;1,3;calcite;brachiopod;tropical/subtropical
433,1077849;-5,29;1,38;calcite;brachiopod;tropical/subtropical
433,1077849;-5,94;1,49;calcite;brachiopod;tropical/subtropical
433,1077849;-5,29;1,38;calcite;brachiopod;tropical/subtropical
433,1077849;-5,8;1,42;calcite;brachiopod;tropical/subtropical
433,1077849;-5,14;1,54;calcite;brachiopod;tropical/subtropical
433,1077849;-5,44;1,61;calcite;brachiopod;tropical/subtropical
433,1077849;-7,24;1,11;calcite;brachiopod;tropical/subtropical
433,1077849;-5,52;1,46;calcite;brachiopod;tropical/subtropical
433,1077849;-5,58;1,77;calcite;brachiopod;tropical/subtropical
433,1077849;-5,52;1,42;calcite;brachiopod;tropical/subtropical
433,1077849;-5,34;1,52;calcite;brachiopod;tropical/subtropical
433,1077849;-5,27;1,47;calcite;brachiopod;tropical/subtropical
433,1077849;-5,32;1,63;calcite;brachiopod;tropical/subtropical
433,1077849;-5,83;1,23;calcite;brachiopod;tropical/subtropical
433,1077849;-5,57;1,15;calcite;brachiopod;tropical/subtropical
433,1077849;-5,9;1,79;calcite;brachiopod;tropical/subtropical
433,1077849;-5,35;1,9;calcite;brachiopod;tropical/subtropical
433,1077849;-5,59;2,17;calcite;brachiopod;tropical/subtropical
433,1077849;-5,23;1,55;calcite;brachiopod;tropical/subtropical
433,1616154;-5,35;0,1;calcite;brachiopod;tropical/subtropical
433,1616154;-5,26;0,64;calcite;brachiopod;tropical/subtropical
433,1616154;-5,6;0,65;calcite;brachiopod;tropical/subtropical
433,1616154;-5,27;0,9;calcite;brachiopod;tropical/subtropical
433,1616154;-5,41;0,98;calcite;brachiopod;tropical/subtropical
433,1616154;-5,65;1,06;calcite;brachiopod;tropical/subtropical
433,1616154;-5,6;1,15;calcite;brachiopod;tropical/subtropical
433,1616154;-5,62;1,22;calcite;brachiopod;tropical/subtropical
433,1616154;-5,47;1,23;calcite;brachiopod;tropical/subtropical
433,1616154;-5,48;1,26;calcite;brachiopod;tropical/subtropical
433,1616154;-5,11;1,26;calcite;brachiopod;tropical/subtropical
433,1616154;-5,58;1,48;calcite;brachiopod;tropical/subtropical
433,1616154;-5,43;1,52;calcite;brachiopod;tropical/subtropical
433,1616154;-5,49;1,65;calcite;brachiopod;tropical/subtropical
433,5701154;-5,37;1,44;calcite;brachiopod;tropical/subtropical
433,7927306;-5,93;1,14;calcite;brachiopod;tropical/subtropical
433,7927306;-5,8;1,21;calcite;brachiopod;tropical/subtropical
433,7927306;-5,15;1,07;calcite;brachiopod;tropical/subtropical
433,7927306;-5,26;2,12;calcite;brachiopod;tropical/subtropical
433,7927306;-5,1;0,21;calcite;brachiopod;tropical/subtropical
433,7927306;-5,19;0,19;calcite;brachiopod;tropical/subtropical
433,7927306;-3,74;1,76;calcite;brachiopod;tropical/subtropical
433,7927306;-5,5;-0,2;calcite;brachiopod;tropical/subtropical
433,7927306;-5,59;1,14;calcite;brachiopod;tropical/subtropical
434,4776763;-5;0,41;calcite;brachiopod;tropical/subtropical
434,4776763;-4,86;0,59;calcite;brachiopod;tropical/subtropical
434,4776763;-5,01;0,68;calcite;brachiopod;tropical/subtropical
434,4776763;-5,98;0,64;calcite;brachiopod;tropical/subtropical
434,4776763;-4,84;1,21;calcite;brachiopod;tropical/subtropical
434,4776763;-4,02;2,93;calcite;brachiopod;tropical/subtropical
434,4776763;-4,82;0,73;calcite;brachiopod;tropical/subtropical
435,3003477;-4,41;1,24;calcite;brachiopod;tropical/subtropical
435,3003477;-4,84;1,6;calcite;brachiopod;tropical/subtropical
435,3003477;-4,5;1,14;calcite;brachiopod;tropical/subtropical
436,2592716;-4,41;2,05;calcite;brachiopod;tropical/subtropical
436,2592716;-4,59;1,2;calcite;brachiopod;tropical/subtropical
436,2592716;-4,11;1,95;calcite;brachiopod;tropical/subtropical
436,2592716;-4,64;0,56;calcite;brachiopod;tropical/subtropical
436,9235294;-5,22;;calcite;brachiopod;tropical/subtropical
436,9235294;-5,12;;calcite;brachiopod;tropical/subtropical
436,9235294;-5,2;;calcite;brachiopod;tropical/subtropical
436,9235294;-4,88;;calcite;brachiopod;tropical/subtropical
436,9235294;-4,88;;calcite;brachiopod;tropical/subtropical
437,4929104;-5,18;0,94;calcite;brachiopod;tropical/subtropical
437,4929104;-5,29;1,71;calcite;brachiopod;tropical/subtropical
437,4929104;-5,52;1;calcite;brachiopod;tropical/subtropical
437,4929104;-5,29;1,445;calcite;brachiopod;tropical/subtropical
437,4929104;-5,05;1,45;calcite;brachiopod;tropical/subtropical
437,4929104;-5,29;0,69;calcite;brachiopod;tropical/subtropical
437,4929104;-5,41;1,18;calcite;brachiopod;tropical/subtropical
437,4929104;-5,38;0,68;calcite;brachiopod;tropical/subtropical
440,6709251;-3,75;0,96;calcite;brachiopod;tropical/subtropical
440,6709251;-4,96;0,53;calcite;brachiopod;tropical/subtropical
440,6709251;-4,67;1,4;calcite;brachiopod;tropical/subtropical
440,6709251;-3,95;0,54;calcite;brachiopod;tropical/subtropical
440,6709251;-5,05;1,03;calcite;brachiopod;tropical/subtropical
440,6709251;-4,5;1,18;calcite;brachiopod;tropical/subtropical
441,4055855;-4,85;0,85;calcite;brachiopod;tropical/subtropical
441,4055855;-5,38;0,07;calcite;brachiopod;tropical/subtropical
442,4556647;-3,37;1,83;calcite;brachiopod;tropical/subtropical
442,4556647;-3,93;0,02;calcite;brachiopod;tropical/subtropical
442,9804221;-2,72;1,34;calcite;brachiopod;tropical/subtropical
442,9804221;-3,16;1,46;calcite;brachiopod;tropical/subtropical
444,3;-3,87;0,41;calcite;brachiopod;tropical/subtropical
444,3;-2,89;1,26;calcite;brachiopod;tropical/subtropical
444,3;-3,35;0,24;calcite;brachiopod;tropical/subtropical
444,3;-4,31;0,58;calcite;brachiopod;tropical/subtropical
444,3;-2,76;0,97;calcite;brachiopod;tropical/subtropical
444,3;-3,43;0,55;calcite;brachiopod;tropical/subtropical
445,2432157;-4,8;0,5;calcite;brachiopod;tropical/subtropical
445,2432157;-4,85;0,6;calcite;brachiopod;tropical/subtropical
445,2432157;-4,4;0,7;calcite;brachiopod;tropical/subtropical
445,2432157;-3,95;0,7;calcite;brachiopod;tropical/subtropical
445,2432157;-4,2;0,75;calcite;brachiopod;tropical/subtropical
445,2432157;-4,3;1;calcite;brachiopod;tropical/subtropical
445,2432157;-3,9;1;calcite;brachiopod;tropical/subtropical
445,2432157;-4,5;1,15;calcite;brachiopod;tropical/subtropical
445,2432157;-3,9;1,15;calcite;brachiopod;tropical/subtropical
445,2432157;-3,85;1,15;calcite;brachiopod;tropical/subtropical
445,2432157;-3,6;1,15;calcite;brachiopod;tropical/subtropical
445,2432157;-4,8;1,25;calcite;brachiopod;tropical/subtropical
445,2432157;-4,48;1,25;calcite;brachiopod;tropical/subtropical
445,2432157;-4,1;1,25;calcite;brachiopod;tropical/subtropical
445,2432157;-3,65;1,3;calcite;brachiopod;tropical/subtropical
445,2432157;-4,9;1,37;calcite;brachiopod;tropical/subtropical
445,2432157;-4;1,37;calcite;brachiopod;tropical/subtropical
445,2432157;-3,9;1,37;calcite;brachiopod;tropical/subtropical
445,2432157;-5,35;1,5;calcite;brachiopod;tropical/subtropical
445,2432157;-4,4;1,5;calcite;brachiopod;tropical/subtropical
445,2432157;-4,6;1,55;calcite;brachiopod;tropical/subtropical
445,2432157;-3,9;1,55;calcite;brachiopod;tropical/subtropical
445,2432157;-3,5;1,55;calcite;brachiopod;tropical/subtropical
445,2432157;-5,8;1,6;calcite;brachiopod;tropical/subtropical
445,2432157;-5;1,6;calcite;brachiopod;tropical/subtropical
445,2432157;-4,2;1,6;calcite;brachiopod;tropical/subtropical
445,2432157;-6,2;1,8;calcite;brachiopod;tropical/subtropical
445,2432157;-5,1;1,8;calcite;brachiopod;tropical/subtropical
445,2432157;-4,2;1,8;calcite;brachiopod;tropical/subtropical
445,2432157;-4,8;1,9;calcite;brachiopod;tropical/subtropical
445,2432157;-6,1;2;calcite;brachiopod;tropical/subtropical
445,2432157;-4,9;2;calcite;brachiopod;tropical/subtropical
445,2432157;-4,95;2,15;calcite;brachiopod;tropical/subtropical
445,2432157;-3,9;2,15;calcite;brachiopod;tropical/subtropical
445,2432157;-3,75;2,15;calcite;brachiopod;tropical/subtropical
445,4923077;-2,603;;calcite;brachiopod;tropical/subtropical
445,9794872;-4,188;;calcite;brachiopod;tropical/subtropical
445,9794872;-4,71;-0,34;calcite;brachiopod;tropical/subtropical
445,9794872;-4,9;0,55;calcite;brachiopod;tropical/subtropical
445,9794872;-4,29;0,52;calcite;brachiopod;tropical/subtropical
446,4666667;-5,74;0,315;calcite;brachiopod;tropical/subtropical
446,4666667;-6,95;0,12;calcite;brachiopod;tropical/subtropical
446,4666667;-6,53;0,45;calcite;brachiopod;tropical/subtropical
446,4666667;-6,9;0,21;calcite;brachiopod;tropical/subtropical
446,4666667;-6,89;0,21;calcite;brachiopod;tropical/subtropical
446,4666667;-6,92;0,28;calcite;brachiopod;tropical/subtropical
446,9538462;-3,863;;calcite;brachiopod;tropical/subtropical
446,9538462;-3,426;;calcite;brachiopod;tropical/subtropical
446,9538462;-3,432;;calcite;brachiopod;tropical/subtropical
446,9538462;-3,327;;calcite;brachiopod;tropical/subtropical
446,9538462;-3,37;;calcite;brachiopod;tropical/subtropical
446,9538462;-3,149;;calcite;brachiopod;tropical/subtropical
446,9538462;-5,75;-0,18;calcite;brachiopod;tropical/subtropical
446,9538462;-4,18;-0,26;calcite;brachiopod;tropical/subtropical
446,9538462;-4,9;0,67;calcite;brachiopod;tropical/subtropical
446,9538462;-4,7;0,2;calcite;brachiopod;tropical/subtropical
447;-3,516666667;0,47;calcite;brachiopod;tropical/subtropical
447,4410256;-4,58;-0,14;calcite;brachiopod;tropical/subtropical
447,4410256;-4,68;0,57;calcite;brachiopod;tropical/subtropical
447,4410256;-4,6;0,84;calcite;brachiopod;tropical/subtropical
376,1376941;-5,31;0,83;calcite;brachiopod;tropical/subtropical
449,8769231;-4,5;0,42;calcite;brachiopod;tropical/subtropical
376,1376941;-5,85;1,25;calcite;brachiopod;tropical/subtropical
449,8769231;-4,01;1,24;calcite;brachiopod;tropical/subtropical
451,8;-5,816666667;0,42;calcite;brachiopod;tropical/subtropical
451,8;-5,3975;0,51;calcite;brachiopod;tropical/subtropical
451,8;-5,8;0,59;calcite;brachiopod;tropical/subtropical
451,8;-5,46;0,083333333;calcite;brachiopod;tropical/subtropical
451,8;-5,425;0,39;calcite;brachiopod;tropical/subtropical
451,825641;-6,19;0,52;calcite;brachiopod;tropical/subtropical
451,825641;-6,41;0;calcite;brachiopod;tropical/subtropical
451,825641;-6,05;0,48;calcite;brachiopod;tropical/subtropical
451,825641;-5,87;1,05;calcite;brachiopod;tropical/subtropical
453;-4,905;0,425;calcite;brachiopod;tropical/subtropical
376,1376941;-5,65;1,08;calcite;brachiopod;tropical/subtropical
376,1376941;-5,81;0,7;calcite;brachiopod;tropical/subtropical
376,1376941;-5,55;0,63;calcite;brachiopod;tropical/subtropical
376,05227;-4,66;-0,13;calcite;brachiopod;tropical/subtropical
376,05227;-5,67;1,02;calcite;brachiopod;tropical/subtropical
375,9753883;-5,87;0,82;calcite;brachiopod;tropical/subtropical
383,9683677;-3,2;2,41;calcite;brachiopod;tropical/subtropical
383,9683677;-3,49;1,62;calcite;brachiopod;tropical/subtropical
453,8;-4,92;1,19;calcite;brachiopod;tropical/subtropical
454,3;-6;0,33;calcite;brachiopod;tropical/subtropical
454,3;-6,6;0,01;calcite;brachiopod;tropical/subtropical
454,3;-5,53;0,3;calcite;brachiopod;tropical/subtropical
454,8;-6,23;0,22;calcite;brachiopod;tropical/subtropical
454,8;-6,82;-1,74;calcite;brachiopod;tropical/subtropical
454,8;-5,21;-0,51;calcite;brachiopod;tropical/subtropical
454,8;-5,26;1,55;calcite;brachiopod;tropical/subtropical
454,8;-6,21;-0,69;calcite;brachiopod;tropical/subtropical
455,8;-6,22;-0,804;calcite;brachiopod;tropical/subtropical
455,8;-6,02;-1,1;calcite;brachiopod;tropical/subtropical
455,8;-5,63;-1,19;calcite;brachiopod;tropical/subtropical
455,8;-5,23;-1,29;calcite;brachiopod;tropical/subtropical
455,8;-4,18;-0,503;calcite;brachiopod;tropical/subtropical
455,8;-5,34;-1,096;calcite;brachiopod;tropical/subtropical
455,8;-5,25;-0,39;calcite;brachiopod;tropical/subtropical
455,8;-5,09;-0,69;calcite;brachiopod;tropical/subtropical
456,8;-4,8;-0,01;calcite;brachiopod;tropical/subtropical
461,4719101;-8,99;-1,114;calcite;brachiopod;tropical/subtropical
462,7303371;-4,38;-0,99;calcite;brachiopod;tropical/subtropical
462,7303371;-4,1;0,69;calcite;brachiopod;tropical/subtropical
462,7303371;-4,41;-0,4;calcite;brachiopod;tropical/subtropical
462,7303371;-4,44;-0,66;calcite;brachiopod;tropical/subtropical
464,6179775;-7,02;-1,51;calcite;brachiopod;tropical/subtropical
470,2444444;-7,01;-2,367;calcite;brachiopod;tropical/subtropical
467,4085148;-4,74;1,06;calcite;brachiopod;tropical/subtropical
470,2444444;-7,43;-0,856;calcite;brachiopod;tropical/subtropical
470,2444444;-7,74;-1,502;calcite;brachiopod;tropical/subtropical
470,2444444;-7,03;-2,195;calcite;brachiopod;tropical/subtropical
470,2444444;-6,3;-1,632;calcite;brachiopod;tropical/subtropical
470,5962963;-7,39;-1,265;calcite;brachiopod;tropical/subtropical
494,1085148;-5,19;1,25;calcite;brachiopod;tropical/subtropical
472,8064935;-8,81;-0,899;calcite;brachiopod;tropical/subtropical
472,8064935;-9,35;-1,082;calcite;brachiopod;tropical/subtropical
509,1085148;-4,96;1,47;calcite;brachiopod;tropical/subtropical
472,8064935;-8,83;-1,1;calcite;brachiopod;tropical/subtropical
472,8064935;-8,76;-0,959;calcite;brachiopod;tropical/subtropical
472,8064935;-8,21;-0,58;calcite;brachiopod;tropical/subtropical
178,2;-2,04;3,56;calcite;brachiopod;
178,65;-2,15;2,57;calcite;brachiopod;
178,88;-2,82;2,36;calcite;brachiopod;
178,89;-1,52;2,77;calcite;brachiopod;
179,31;-1,73;3,48;calcite;brachiopod;
179,62;-1,9;3,83;calcite;brachiopod;
179,93;-2,4;3,24;calcite;brachiopod;
180,5;-2,28;4,5;calcite;brachiopod;
180,58;-2,29;4,16;calcite;brachiopod;
180,62;-2,34;4,36;calcite;brachiopod;
180,64;-1,91;4,91;calcite;brachiopod;
180,64;-1,85;4,29;calcite;brachiopod;
180,66;-2,05;4,72;calcite;brachiopod;
180,66;-2,69;4,69;calcite;brachiopod;
180,69;-2,02;5,01;calcite;brachiopod;
180,78;-2,14;4,4;calcite;brachiopod;
180,8;-2,86;4,66;calcite;brachiopod;
180,88;-1,64;5,73;calcite;brachiopod;
180,96;-2,65;4,92;calcite;brachiopod;
180,98;-1,77;4,93;calcite;brachiopod;
181;-2,79;1,97;calcite;brachiopod;
181,06;-2,35;5,58;calcite;brachiopod;
181,08;-2,22;5,17;calcite;brachiopod;
181,08;-2,26;4,77;calcite;brachiopod;
181,08;-2,16;4,35;calcite;brachiopod;
181,1;-2,24;4,67;calcite;brachiopod;
181,13;-2,72;4,87;calcite;brachiopod;
181,13;-2,69;5,08;calcite;brachiopod;
181,13;-2,1;4,44;calcite;brachiopod;
181,21;-1,97;5,6;calcite;brachiopod;
181,39;-2,26;3,7;calcite;brachiopod;
181,42;-2,54;4,58;calcite;brachiopod;
181,42;-2,32;4,39;calcite;brachiopod;
181,5;-2,33;4,17;calcite;brachiopod;
181,8;-2,78;1,6;calcite;brachiopod;
182,5;-1,89;1,84;calcite;brachiopod;
182,8;-0,83;2,11;calcite;brachiopod;
183,16;-0,65;2,97;calcite;brachiopod;
183,21;-1,22;1,78;calcite;brachiopod;
183,21;-1,07;0,73;calcite;brachiopod;
183,49;-0,85;1,29;calcite;brachiopod;
183,49;-1,16;2,26;calcite;brachiopod;
183,49;-0,88;1,69;calcite;brachiopod;
183,5;-1,13;2,42;calcite;brachiopod;
183,85;-0,99;2,2;calcite;brachiopod;
183,93;-0,83;2,63;calcite;brachiopod;
184;-0,9;3,32;calcite;brachiopod;
184,2;-0,86;3,15;calcite;brachiopod;
184,78;-0,88;2,94;calcite;brachiopod;
186;-2,23;1,42;calcite;brachiopod;
186,76;-2,41;2,33;calcite;brachiopod;
186,76;-2,55;2,15;calcite;brachiopod;
187;-1,87;1,68;calcite;brachiopod;
187,58;-2,1;1,2;calcite;brachiopod;
187,6;-1,95;0,74;calcite;brachiopod;
188,31;-1,96;1,84;calcite;brachiopod;
188,31;-1,97;2,01;calcite;brachiopod;
188,4;-2,13;2,28;calcite;brachiopod;
188,5;-2,98;1,16;calcite;brachiopod;
189;-1,86;2,24;calcite;brachiopod;
189,85;-1,94;0,9;calcite;brachiopod;
189,9;-1,88;1,29;calcite;brachiopod;
189,92;-1,66;2,35;calcite;brachiopod;
189,96;-2,21;0,68;calcite;brachiopod;
189,96;-1,85;1,76;calcite;brachiopod;
189,97;-1,6;1,65;calcite;brachiopod;
190,2;-1,58;1,67;calcite;brachiopod;
190,2;-1,77;1,41;calcite;brachiopod;
190,33;-2,67;-0,15;calcite;brachiopod;
190,33;-1,69;0,79;calcite;brachiopod;
190,56;-1,54;-0,04;calcite;brachiopod;
190,59;-2;0,51;calcite;brachiopod;
190,66;-1,92;-0,19;calcite;brachiopod;
190,72;-2,24;0,72;calcite;brachiopod;
190,72;-2,24;0,72;calcite;brachiopod;
190,8;-2,23;-0,41;calcite;brachiopod;
190,8;-2,23;-0,41;calcite;brachiopod;
190,8;-1,43;0,19;calcite;brachiopod;
190,8;-1,43;0,19;calcite;brachiopod;
190,8;-1,65;1,19;calcite;brachiopod;
190,8;-3,57;-0,31;calcite;brachiopod;
192;-1,93;0,8;calcite;brachiopod;
182,7;-1,49;2,02;calcite;brachiopod;
182,0175676;-2,27;5,05;calcite;brachiopod;tropical/subtropical
182,6466216;-2,05;5,55;calcite;brachiopod;tropical/subtropical
182,6466216;-2,3;5,9;calcite;brachiopod;tropical/subtropical
182,6594595;-2,4;5,5;calcite;brachiopod;tropical/subtropical
182,775;-2,05;5,3;calcite;brachiopod;tropical/subtropical
183,1986486;-2,25;4,05;calcite;brachiopod;tropical/subtropical
183,3013514;-2,2;3,5;calcite;brachiopod;tropical/subtropical
183,3783784;-2,4;3,1;calcite;brachiopod;tropical/subtropical
183,4040541;-2,6;1,95;calcite;brachiopod;tropical/subtropical
183,4425676;-2,8;2,5;calcite;brachiopod;tropical/subtropical
183,7121622;-2,6;0,5;calcite;brachiopod;tropical/subtropical
183,9560811;-1,72;3,7;calcite;brachiopod;tropical/subtropical
184,0331081;-1,38;3,75;calcite;brachiopod;tropical/subtropical
184,0716216;-1,3;3,5;calcite;brachiopod;tropical/subtropical
184,122973;-1,55;2,25;calcite;brachiopod;tropical/subtropical
184,1614865;-1,71;3;calcite;brachiopod;tropical/subtropical
184,1871622;-1,9;1,05;calcite;brachiopod;tropical/subtropical
184,2;-1;1,35;calcite;brachiopod;tropical/subtropical
184,2;-0,95;1,75;calcite;brachiopod;tropical/subtropical
184,2;-1,55;2,8;calcite;brachiopod;tropical/subtropical
184,2;-2,25;-0,1;calcite;brachiopod;tropical/subtropical
184,4768182;-0,95;1,4;calcite;brachiopod;tropical/subtropical
184,6086364;-1;1,6;calcite;brachiopod;tropical/subtropical
184,6877273;-0,88;2,25;calcite;brachiopod;tropical/subtropical
184,8590909;-0,5;2,5;calcite;brachiopod;tropical/subtropical
16,21948546;-2,2;;aragonite;gastropod;
16,21948546;-1,35;;aragonite;gastropod;
0;-0,943333333;;aragonite;bivalve;tropical/subtropical
0;-2,241967213;;aragonite;bivalve;tropical/subtropical
